basis_kind,budget,method,model_queries,rmse,mc_rmse,rmse_ratio_vs_mc,rmse_ratio_ci_low,rmse_ratio_ci_high
spd,1024,output_active,12,0.0018267216329907957,0.0020955069134162615,0.871732572818254,0.5962063563751321,1.2201098144073206
spd,1024,internal,12,0.0019470004582830321,0.0020955069134162615,0.9291310116027619,0.5756153506278571,1.3027337777897556
spd,1024,mc,12,0.0020955069134162615,0.0020955069134162615,1.0,1.0,1.0
spd,1024,ase_output,12,0.0022437749135599608,0.0020955069134162615,1.0707551949337075,0.72165217104619,1.4668653913420908
spd,1024,random_comp,12,0.0023339037630669755,0.0020955069134162615,1.1137657185115466,0.7853762533149377,1.635784444299162
spd,1024,pca_comp,12,0.002337961447624574,0.0020955069134162615,1.1157020922508167,0.5642241740834633,1.5800047903534868
spd,1024,embedding_comp,12,0.0023518757564299723,0.0020955069134162615,1.1223421604444903,0.6665691040804168,1.5168778932905296
spd,1024,random_stratified,12,0.0025523075445984893,0.0020955069134162615,1.217990514971633,0.7925341392889987,1.8220014811854086
spd,1024,embedding_ase,12,0.003334530084122738,0.0020955069134162615,1.5912761073579675,1.0966295091730307,2.2042298006076386
spd,2048,per_query_rf,12,0.0011678368726392389,0.0014737677820549533,0.7924157976983738,0.599566454209516,0.9595146861759464
spd,2048,internal,12,0.0012720271656567561,0.0014737677820549533,0.8631123445262866,0.685441994978381,1.045966867363456
spd,2048,output_active,12,0.0012800322060279098,0.0014737677820549533,0.8685440281799974,0.7041319131467559,1.0406175376371818
spd,2048,output_comp,12,0.0012923483054807692,0.0014737677820549533,0.8769009074677822,0.6598688992523004,1.0919660828751414
spd,2048,input_concept_comp,12,0.0013215927980064475,0.0014737677820549533,0.8967442592371506,0.6654006424371416,1.1500729696353047
spd,2048,pca_comp,12,0.0013954419304911428,0.0014737677820549533,0.9468533289182122,0.7119021783510863,1.1954362331876756
spd,2048,random_comp,12,0.0014544132229618173,0.0014737677820549533,0.9868672939327328,0.7539526013172202,1.25515649360911
spd,2048,mc,12,0.0014737677820549533,0.0014737677820549533,1.0,1.0,1.0
spd,2048,random_stratified,12,0.0015598603441957224,0.0014737677820549533,1.0584166401172956,0.7723024103161922,1.3365290217945613
spd,2048,ase_output,12,0.0017670171713553872,0.0014737677820549533,1.1989793730539695,0.8451305538381332,1.6627405287202388
spd,2048,embedding_comp,12,0.0018657635211989363,0.0014737677820549533,1.2659820250632718,0.645606267192719,1.7630536350525585
spd,2048,embedding_ase,12,0.002037758670998447,0.0014737677820549533,1.3826864013522477,0.9350172627057307,1.7791744835725178
